reading_id,node_id,timestamp,consumption_mwh,generation_mwh,net_flow_mwh,voltage_kv,frequency_hz,power_factor,temperature_c,is_peak_demand,outage_flag
RDG0000227,NODE0049,2023-11-18T13:00:00Z,1675.351,1352.225,1646.056,60.29,49.716,0.981,42.2,False,False
RDG0000228,NODE0033,2023-07-15T13:00:00Z,1184.101,943.876,401.51,11.44,50.141,0.884,-1.6,False,False
RDG0000229,NODE0020,2023-02-23T22:00:00Z,773.604,307.438,-448.991,110.8,50.086,0.941,25.7,False,False
RDG0000230,NODE0020,2023-10-26T15:00:00Z,1104.427,1280.706,1016.815,100.9,49.616,0.903,-7.0,False,False
RDG0000231,NODE0008,2023-01-09T15:00:00Z,507.565,502.975,390.097,239.93,50.017,0.956,4.3,False,False
RDG0000232,NODE0009,2023-07-03T11:00:00Z,786.367,126.663,-179.133,106.37,49.772,0.766,29.2,False,False
RDG0000233,NODE0041,2023-02-22T14:00:00Z,334.304,344.165,296.949,35.37,49.868,0.814,-4.3,False,False
RDG0000234,NODE0044,2023-03-20T17:00:00Z,356.859,794.988,288.054,35.4,49.546,0.841,40.6,True,False
RDG0000235,NODE0003,2023-10-14T06:00:00Z,100.74,111.396,-310.204,10.6,50.072,0.78,27.0,False,True
RDG0000236,NODE0012,2023-06-02T08:00:00Z,1445.154,1763.306,-269.04,100.52,50.366,0.943,7.1,True,False
RDG0000237,NODE0036,2023-11-08T19:00:00Z,9.93,250.056,-692.63,211.37,49.743,0.842,43.5,True,False
RDG0000238,NODE0047,2023-06-17T08:00:00Z,106.27,658.086,89.394,403.32,50.34,0.969,42.3,True,True
RDG0000239,NODE0049,2023-09-14T20:00:00Z,1490.26,1276.481,1307.798,33.2,49.92,0.99,43.5,True,False
RDG0000240,NODE0046,2023-07-11T00:00:00Z,146.694,1452.758,-1268.239,401.58,50.396,0.865,31.1,False,False
RDG0000241,NODE0007,2023-12-12T00:00:00Z,263.102,1615.819,115.641,111.49,50.162,0.783,6.0,False,False
RDG0000242,NODE0026,2023-08-11T17:00:00Z,123.565,105.655,94.549,206.92,49.609,0.776,14.7,True,False
RDG0000243,NODE0027,2023-03-24T10:00:00Z,867.126,1560.779,531.171,63.47,50.352,0.773,34.4,False,False
RDG0000244,NODE0046,2023-01-28T12:00:00Z,339.066,1350.73,105.174,68.79,49.896,0.762,6.4,False,False
RDG0000245,NODE0002,2023-10-04T01:00:00Z,62.557,40.696,22.288,10.11,50.304,0.785,-9.3,False,False
RDG0000246,NODE0009,2023-05-16T06:00:00Z,883.719,399.376,207.473,226.37,50.086,0.979,-5.9,False,False
RDG0000247,NODE0013,2023-10-30T17:00:00Z,1394.907,158.534,-65.457,11.68,49.543,0.865,-0.8,True,False
RDG0000248,NODE0028,2023-09-27T15:00:00Z,169.179,130.511,23.687,32.04,49.775,0.862,-1.8,False,False
RDG0000249,NODE0040,2023-06-17T18:00:00Z,657.505,506.774,-239.221,10.95,49.78,0.784,1.0,True,False
RDG0000250,NODE0016,2023-01-14T07:00:00Z,1923.5,1520.122,1225.35,110.98,49.844,0.891,7.7,True,False
RDG0000251,NODE0012,2023-01-18T19:00:00Z,572.927,393.514,-1036.494,11.61,50.309,0.868,9.7,True,False
RDG0000252,NODE0015,2023-04-19T23:00:00Z,150.622,988.055,-250.288,425.3,49.556,0.999,2.1,False,False
RDG0000253,NODE0023,2023-04-29T14:00:00Z,85.162,286.542,-304.721,228.7,49.528,0.925,42.1,False,False
RDG0000254,NODE0010,2023-05-09T12:00:00Z,389.733,377.485,-62.274,33.28,49.99,0.773,2.8,False,False
RDG0000255,NODE0002,2023-12-26T09:00:00Z,34.989,24.283,-9.966,70.05,50.217,0.98,36.4,True,False
RDG0000256,NODE0004,2023-01-15T23:00:00Z,83.162,396.744,3.412,202.88,50.361,0.99,10.5,False,False
RDG0000257,NODE0038,2023-03-10T23:00:00Z,8.616,8.259,-16.366,115.11,50.292,0.99,25.7,False,False
RDG0000258,NODE0046,2023-09-01T14:00:00Z,352.023,928.716,75.511,384.55,49.795,0.794,-9.9,False,False
RDG0000259,NODE0026,2023-01-23T02:00:00Z,70.739,123.627,-243.482,408.91,50.066,0.984,-2.3,False,False
RDG0000260,NODE0016,2023-08-25T18:00:00Z,1909.844,326.39,188.693,367.1,50.17,0.932,8.5,True,True
RDG0000261,NODE0017,2023-05-24T03:00:00Z,381.149,103.55,-10.87,10.14,49.548,0.86,13.1,False,False
RDG0000262,NODE0027,2023-12-03T14:00:00Z,1426.705,568.292,819.393,234.47,50.151,0.922,-1.1,False,False
RDG0000263,NODE0003,2023-07-21T07:00:00Z,9.009,117.168,-37.981,106.52,49.661,0.769,41.8,True,False
RDG0000264,NODE0022,2023-11-26T13:00:00Z,17.119,10.481,1.236,112.36,49.657,0.775,1.3,False,False
RDG0000265,NODE0027,2023-07-01T02:00:00Z,1068.847,481.194,913.655,215.29,50.34,0.788,9.8,False,False
RDG0000266,NODE0006,2023-07-21T01:00:00Z,488.901,370.929,203.874,30.34,49.671,0.823,-5.5,False,False
RDG0000267,NODE0020,2023-09-29T08:00:00Z,712.539,1353.95,311.587,113.12,49.685,0.971,10.3,True,False
RDG0000268,NODE0003,2023-06-29T17:00:00Z,197.312,118.188,-178.285,33.42,50.252,0.917,-5.3,True,False
RDG0000269,NODE0035,2023-10-10T14:00:00Z,262.479,159.462,112.785,235.0,49.919,0.884,37.7,False,False
RDG0000270,NODE0037,2023-06-10T20:00:00Z,839.603,139.19,-751.903,229.43,50.071,0.879,21.4,True,False
RDG0000271,NODE0010,2023-03-24T02:00:00Z,442.163,209.163,0.09,30.8,50.308,0.782,13.3,False,False
RDG0000272,NODE0013,2023-04-11T22:00:00Z,1437.669,444.493,-132.194,11.91,49.587,0.889,20.4,False,False
RDG0000273,NODE0034,2023-11-09T18:00:00Z,1040.795,14.03,245.967,111.93,49.613,0.787,21.2,True,False
RDG0000274,NODE0049,2023-03-10T09:00:00Z,1623.526,987.679,1446.257,210.59,50.38,0.969,4.5,True,False
RDG0000275,NODE0037,2023-11-19T22:00:00Z,66.048,485.528,-187.55,408.69,49.902,0.849,38.3,False,False
RDG0000276,NODE0004,2023-11-21T09:00:00Z,518.43,505.029,507.039,70.19,49.811,0.961,37.2,True,False
RDG0000277,NODE0015,2023-04-02T17:00:00Z,451.983,1118.709,-712.314,385.67,49.917,0.911,0.3,True,False
RDG0000278,NODE0027,2023-11-27T17:00:00Z,1228.86,1403.112,-99.546,33.1,49.566,0.927,12.2,True,False
RDG0000279,NODE0037,2023-01-20T18:00:00Z,306.282,1542.856,-47.579,10.03,49.956,0.98,28.8,True,False
RDG0000280,NODE0024,2023-11-13T21:00:00Z,816.739,1027.394,616.449,59.8,49.989,0.862,42.8,False,False
RDG0000281,NODE0038,2023-08-27T18:00:00Z,8.813,21.444,2.191,11.73,49.785,0.847,-1.0,True,False
RDG0000282,NODE0050,2023-05-27T07:00:00Z,749.801,566.328,156.953,104.92,50.013,0.966,43.2,True,True
RDG0000283,NODE0031,2023-04-01T07:00:00Z,85.0,78.93,83.889,62.73,50.213,0.927,5.1,True,False
RDG0000284,NODE0023,2023-11-10T08:00:00Z,121.867,225.695,-205.625,117.13,50.084,0.752,45.0,True,False
RDG0000285,NODE0036,2023-07-12T23:00:00Z,371.931,134.709,292.384,439.07,49.825,0.819,26.1,False,False
RDG0000286,NODE0013,2023-04-13T08:00:00Z,891.607,414.185,793.75,235.72,49.904,0.83,-2.3,True,True
RDG0000287,NODE0042,2023-12-06T12:00:00Z,232.011,60.343,134.653,10.75,50.083,0.999,34.9,False,False
RDG0000288,NODE0047,2023-06-01T19:00:00Z,484.403,450.522,148.629,71.82,50.007,0.961,36.2,True,False
RDG0000289,NODE0012,2023-07-20T13:00:00Z,175.363,229.877,-289.357,35.04,50.447,0.975,26.0,False,False
RDG0000290,NODE0023,2023-06-02T11:00:00Z,359.9,148.506,-21.221,63.77,50.086,0.866,-3.5,False,True
RDG0000291,NODE0041,2023-02-18T14:00:00Z,318.182,131.084,237.45,227.95,49.798,0.764,37.0,False,False
RDG0000292,NODE0013,2023-08-22T22:00:00Z,705.283,981.424,-857.369,65.44,50.362,0.795,-5.6,False,False
RDG0000293,NODE0041,2023-05-01T17:00:00Z,211.178,39.09,-93.415,31.08,50.076,0.79,33.2,True,False
RDG0000294,NODE0009,2023-10-24T01:00:00Z,679.669,432.801,-356.031,10.74,50.034,0.933,42.3,False,False
RDG0000295,NODE0049,2023-12-29T12:00:00Z,334.519,1187.896,-765.505,379.91,50.377,0.828,-4.4,False,False
RDG0000296,NODE0038,2023-07-28T23:00:00Z,4.276,21.09,-3.358,383.27,50.02,0.881,13.9,False,False
RDG0000297,NODE0022,2023-12-01T15:00:00Z,8.73,4.579,-14.308,119.2,49.519,0.806,44.2,False,False
RDG0000298,NODE0047,2023-01-15T23:00:00Z,416.205,119.269,157.465,11.33,49.875,0.91,32.4,False,False
RDG0000299,NODE0004,2023-02-02T17:00:00Z,372.689,367.959,361.574,114.17,49.944,0.781,3.9,True,False
RDG0000300,NODE0014,2023-01-07T08:00:00Z,360.075,791.219,-432.122,209.88,50.201,0.855,39.4,True,False
RDG0000301,NODE0047,2023-03-22T08:00:00Z,199.534,553.884,-151.77,67.44,50.331,0.993,9.7,True,False
RDG0000302,NODE0019,2023-04-20T11:00:00Z,10.462,131.782,-44.681,71.72,49.735,0.753,-5.1,False,False
RDG0000303,NODE0037,2023-12-04T07:00:00Z,262.927,158.807,-639.158,11.49,50.405,0.911,15.1,True,False
RDG0000304,NODE0017,2023-11-13T22:00:00Z,76.492,1242.049,-1258.67,70.65,50.302,0.828,30.6,False,False
RDG0000305,NODE0049,2023-02-01T07:00:00Z,16.978,242.924,-1119.05,106.23,50.455,0.817,30.3,True,False
RDG0000306,NODE0022,2023-05-05T20:00:00Z,2.766,9.726,-8.328,426.86,50.351,0.95,25.7,True,False
RDG0000307,NODE0008,2023-04-01T11:00:00Z,499.154,42.049,-176.595,102.51,50.411,0.871,21.3,False,False
RDG0000308,NODE0012,2023-09-17T05:00:00Z,1399.924,1098.428,-149.866,430.4,50.473,0.783,40.6,False,False
RDG0000309,NODE0027,2023-10-28T20:00:00Z,74.383,423.29,-434.054,416.37,50.025,0.936,29.8,True,False
RDG0000310,NODE0043,2023-08-19T22:00:00Z,48.38,64.144,-9.24,394.63,49.749,0.836,27.2,False,False
RDG0000311,NODE0010,2023-02-07T06:00:00Z,5.424,435.23,-230.069,109.32,50.369,0.769,17.0,False,False
RDG0000312,NODE0022,2023-07-09T21:00:00Z,1.224,5.412,-14.409,32.36,49.579,0.861,21.5,False,False
RDG0000313,NODE0032,2023-11-02T04:00:00Z,53.541,166.126,-72.702,99.39,49.912,0.889,-10.0,False,False
RDG0000314,NODE0039,2023-07-27T22:00:00Z,1584.842,1001.233,419.334,65.42,49.863,0.764,2.3,False,False
RDG0000315,NODE0022,2023-11-19T23:00:00Z,17.415,8.828,6.418,367.79,49.722,0.835,35.6,False,False
RDG0000316,NODE0036,2023-12-23T08:00:00Z,465.905,132.488,-651.694,399.39,50.243,0.852,4.0,True,False
RDG0000317,NODE0013,2023-03-24T10:00:00Z,1603.321,677.196,815.557,422.51,49.838,0.939,-7.4,False,False
RDG0000318,NODE0008,2023-11-04T13:00:00Z,327.947,422.54,-33.563,12.02,50.03,0.762,41.4,False,False
RDG0000319,NODE0031,2023-12-14T00:00:00Z,102.556,119.507,11.72,30.85,49.604,0.914,23.3,False,False
RDG0000320,NODE0033,2023-09-20T14:00:00Z,788.681,1147.222,-515.88,104.46,50.464,0.993,14.9,False,False
RDG0000321,NODE0009,2023-10-09T18:00:00Z,646.448,951.058,96.807,235.1,50.361,0.928,41.5,True,False
RDG0000322,NODE0013,2023-05-24T03:00:00Z,1075.815,500.843,480.667,413.79,50.15,0.99,17.7,False,False
RDG0000323,NODE0046,2023-03-20T18:00:00Z,1199.666,886.66,280.639,435.41,49.917,0.937,36.3,True,False
RDG0000324,NODE0028,2023-01-09T17:00:00Z,178.251,8.618,128.695,34.12,49.767,0.946,44.1,True,False
RDG0000325,NODE0010,2023-02-12T08:00:00Z,321.679,137.476,-29.345,99.71,49.602,0.967,30.7,True,False
RDG0000326,NODE0048,2023-09-23T11:00:00Z,459.533,1516.929,-1085.468,383.01,49.547,0.845,12.9,False,False
RDG0000327,NODE0036,2023-02-06T17:00:00Z,16.156,313.196,-757.126,116.18,50.33,0.978,28.8,True,False
RDG0000328,NODE0049,2023-05-15T02:00:00Z,1362.37,1692.618,846.0,374.19,49.574,0.991,30.4,False,False
RDG0000329,NODE0025,2023-01-28T17:00:00Z,740.89,962.359,516.005,67.11,49.506,0.867,41.6,True,True
RDG0000330,NODE0010,2023-08-09T05:00:00Z,278.027,360.371,-13.269,70.53,49.991,0.893,9.7,False,False
RDG0000331,NODE0034,2023-05-31T03:00:00Z,1085.99,590.784,193.744,205.01,50.037,0.773,2.2,False,False
RDG0000332,NODE0043,2023-08-15T13:00:00Z,30.855,27.361,-57.714,112.6,50.497,0.956,44.0,False,True
RDG0000333,NODE0008,2023-08-25T04:00:00Z,319.543,648.524,-120.481,11.27,50.183,0.83,40.4,False,False
RDG0000334,NODE0025,2023-06-25T03:00:00Z,934.07,489.011,-641.63,70.25,50.014,0.877,16.8,False,False
RDG0000335,NODE0042,2023-05-12T10:00:00Z,74.505,19.154,52.186,240.75,50.033,0.907,1.6,False,False
RDG0000336,NODE0044,2023-10-17T14:00:00Z,1305.643,321.198,10.806,430.29,50.275,0.912,41.7,False,False
RDG0000337,NODE0002,2023-11-10T11:00:00Z,52.475,2.773,47.113,61.75,50.058,0.894,2.5,False,False
RDG0000338,NODE0027,2023-09-22T21:00:00Z,729.921,654.397,217.979,10.76,50.035,0.91,24.0,False,False
RDG0000339,NODE0003,2023-02-19T13:00:00Z,160.5,225.623,30.45,228.18,49.587,0.941,14.1,False,False
RDG0000340,NODE0043,2023-01-22T00:00:00Z,44.176,49.719,31.465,215.2,49.795,0.909,6.4,False,False
RDG0000341,NODE0001,2023-04-07T12:00:00Z,61.285,2.501,-235.431,11.08,49.805,0.937,39.7,False,False
RDG0000342,NODE0014,2023-10-09T16:00:00Z,1082.95,1018.174,912.602,206.1,50.335,0.799,-0.0,False,False
RDG0000343,NODE0004,2023-11-11T21:00:00Z,362.952,41.18,-15.207,31.35,50.226,0.872,8.2,False,False
RDG0000344,NODE0043,2023-06-10T02:00:00Z,9.324,57.739,-74.567,105.99,49.828,0.915,28.1,False,False
RDG0000345,NODE0037,2023-09-06T19:00:00Z,1423.894,1690.02,1126.599,31.77,50.212,0.91,5.2,True,False
RDG0000346,NODE0009,2023-08-15T08:00:00Z,941.884,496.59,556.99,211.44,49.609,0.911,-5.5,True,False
RDG0000347,NODE0009,2023-05-15T02:00:00Z,282.424,950.95,200.388,10.07,50.35,0.908,34.7,False,False
RDG0000348,NODE0026,2023-05-26T05:00:00Z,352.099,214.294,140.961,120.97,50.154,0.787,11.6,False,False
RDG0000349,NODE0047,2023-07-18T15:00:00Z,94.493,353.693,30.58,10.7,50.163,0.962,34.4,False,False
RDG0000350,NODE0044,2023-04-24T05:00:00Z,1183.059,219.315,934.29,222.92,50.159,0.992,30.5,False,False
RDG0000351,NODE0023,2023-01-28T14:00:00Z,105.821,235.824,75.421,10.71,50.169,0.879,33.5,False,False
RDG0000352,NODE0031,2023-11-07T08:00:00Z,115.748,5.239,30.597,202.54,50.134,0.818,30.8,True,False
RDG0000353,NODE0035,2023-04-29T16:00:00Z,101.849,102.351,-57.059,11.88,50.017,0.844,39.9,False,False
RDG0000354,NODE0026,2023-08-29T21:00:00Z,317.496,134.045,9.549,11.85,50.002,0.785,-0.9,False,False
RDG0000355,NODE0033,2023-07-11T16:00:00Z,398.456,352.093,-283.9,11.48,50.161,0.854,8.2,False,False
RDG0000356,NODE0031,2023-11-23T20:00:00Z,62.895,77.571,-22.09,32.41,49.543,0.893,-1.1,True,False
RDG0000357,NODE0003,2023-04-11T06:00:00Z,25.088,115.881,-55.695,240.16,50.469,0.909,38.3,False,False
RDG0000358,NODE0006,2023-05-28T20:00:00Z,266.557,589.113,-248.1,102.75,50.101,0.949,35.1,True,False
RDG0000359,NODE0040,2023-12-15T17:00:00Z,268.7,735.629,-79.385,217.95,49.569,0.845,-2.7,True,True
RDG0000360,NODE0013,2023-12-23T20:00:00Z,1481.592,869.314,758.033,10.23,49.677,0.975,23.0,True,False
RDG0000361,NODE0033,2023-03-22T05:00:00Z,175.551,1242.164,-1523.608,11.09,50.397,0.944,25.7,False,False
RDG0000362,NODE0027,2023-09-10T20:00:00Z,1415.466,1128.786,721.415,119.65,50.29,0.845,22.4,True,False
RDG0000363,NODE0007,2023-10-18T11:00:00Z,263.83,940.255,-194.36,70.74,50.098,0.886,4.2,False,True
RDG0000364,NODE0046,2023-01-05T20:00:00Z,911.428,185.804,900.084,412.36,50.304,0.852,-4.1,True,False
RDG0000365,NODE0042,2023-06-23T03:00:00Z,60.779,124.698,-70.563,408.95,49.897,0.801,20.4,False,False
RDG0000366,NODE0031,2023-05-03T00:00:00Z,48.609,72.86,15.288,63.45,50.274,0.85,-2.4,False,False
RDG0000367,NODE0048,2023-06-06T20:00:00Z,863.759,1352.538,550.831,103.72,50.286,0.95,23.8,True,True
RDG0000368,NODE0011,2023-09-23T15:00:00Z,769.052,4.218,696.427,204.39,49.935,0.766,2.2,False,False
RDG0000369,NODE0039,2023-01-26T18:00:00Z,1289.963,1657.085,576.615,68.06,50.212,0.899,42.0,True,False
RDG0000370,NODE0041,2023-12-04T11:00:00Z,295.779,135.91,-146.83,70.01,49.695,0.946,18.1,False,False
RDG0000371,NODE0040,2023-04-26T16:00:00Z,684.674,365.424,19.306,12.05,50.497,0.945,9.4,False,False
RDG0000372,NODE0026,2023-05-17T17:00:00Z,201.143,286.296,174.485,60.59,50.226,0.89,22.1,True,False
RDG0000373,NODE0018,2023-06-04T11:00:00Z,294.996,94.637,-157.31,66.99,49.675,0.877,20.7,False,False
RDG0000374,NODE0019,2023-08-21T02:00:00Z,251.433,213.181,-2.573,236.55,49.75,0.861,10.7,False,False
RDG0000375,NODE0050,2023-06-16T01:00:00Z,662.638,840.892,261.237,218.27,50.362,0.87,4.2,False,False
RDG0000376,NODE0041,2023-05-31T10:00:00Z,456.104,154.927,243.365,240.04,50.036,0.925,4.5,False,False
RDG0000377,NODE0006,2023-09-30T08:00:00Z,399.772,487.226,354.656,119.49,49.814,0.805,21.6,True,False
RDG0000378,NODE0048,2023-05-10T19:00:00Z,965.115,386.175,-457.278,35.46,49.729,0.959,36.0,True,False
RDG0000379,NODE0010,2023-03-14T19:00:00Z,55.839,36.56,-389.363,10.98,50.264,0.885,-7.7,True,False
RDG0000380,NODE0024,2023-08-04T07:00:00Z,796.065,1593.231,-654.294,118.11,49.683,0.941,18.1,True,False
RDG0000381,NODE0015,2023-03-29T13:00:00Z,81.45,1202.262,-638.039,221.79,49.847,0.965,32.7,False,False
RDG0000382,NODE0008,2023-12-20T18:00:00Z,329.871,494.164,321.396,207.27,49.601,0.84,37.4,True,False
RDG0000383,NODE0036,2023-06-29T10:00:00Z,295.499,587.343,-468.465,107.05,49.924,0.855,31.4,False,False
RDG0000384,NODE0026,2023-07-10T21:00:00Z,175.108,221.993,-205.339,11.41,50.221,0.951,20.5,False,False
RDG0000385,NODE0013,2023-04-10T13:00:00Z,1378.945,1272.951,563.705,99.21,50.0,0.999,36.7,False,False
RDG0000386,NODE0035,2023-08-04T12:00:00Z,212.354,81.129,60.352,111.49,49.599,0.791,1.9,False,False
RDG0000387,NODE0031,2023-03-07T17:00:00Z,59.066,43.94,11.672,66.8,49.844,0.853,9.3,True,False
RDG0000388,NODE0013,2023-04-30T03:00:00Z,1688.048,490.552,1127.722,400.84,49.947,0.77,23.8,False,False
RDG0000389,NODE0041,2023-04-09T21:00:00Z,585.032,431.623,-40.636,216.56,50.072,0.962,-6.1,False,False
RDG0000390,NODE0022,2023-06-05T19:00:00Z,7.618,15.868,-9.646,112.32,49.771,0.861,37.5,True,False
RDG0000391,NODE0048,2023-12-22T15:00:00Z,1867.424,800.696,1511.77,361.85,49.735,0.813,30.9,False,False
RDG0000392,NODE0014,2023-04-24T22:00:00Z,474.787,114.263,-645.431,10.94,49.526,0.849,32.1,False,False
RDG0000393,NODE0007,2023-06-29T04:00:00Z,1218.032,166.144,-617.758,32.27,49.747,0.821,24.5,False,False
RDG0000394,NODE0034,2023-04-27T11:00:00Z,32.423,752.996,-943.924,106.15,49.967,0.968,41.4,False,False
RDG0000395,NODE0029,2023-04-03T05:00:00Z,13.864,9.976,11.332,407.81,50.249,0.969,13.9,False,False
RDG0000396,NODE0020,2023-08-26T00:00:00Z,728.739,343.645,593.244,105.77,49.76,0.826,-10.0,False,False
RDG0000397,NODE0023,2023-07-15T18:00:00Z,226.904,4.022,-219.018,119.83,49.8,0.941,33.9,True,False
RDG0000398,NODE0015,2023-01-05T22:00:00Z,824.621,283.648,-502.327,32.58,49.663,0.934,11.4,False,False
RDG0000399,NODE0015,2023-06-29T12:00:00Z,119.147,940.611,-657.938,233.2,50.308,0.921,5.7,False,False
RDG0000400,NODE0018,2023-10-09T21:00:00Z,91.462,33.308,24.994,101.43,50.118,0.818,24.3,False,False
RDG0000401,NODE0021,2023-01-14T05:00:00Z,138.228,880.987,118.122,72.23,49.769,0.929,30.0,False,False
RDG0000402,NODE0006,2023-04-13T20:00:00Z,8.738,128.879,-240.634,116.29,50.498,0.866,33.5,True,False
RDG0000403,NODE0006,2023-04-10T17:00:00Z,33.253,460.272,-9.107,32.8,50.396,0.813,11.0,True,True
RDG0000404,NODE0008,2023-06-19T22:00:00Z,275.9,699.055,98.685,36.26,49.961,0.943,18.7,False,False
RDG0000405,NODE0031,2023-09-23T15:00:00Z,89.473,40.98,47.055,11.28,50.245,0.887,-3.3,False,False
RDG0000406,NODE0041,2023-07-23T23:00:00Z,133.9,598.011,-448.033,10.38,49.736,0.859,-9.2,False,False
RDG0000407,NODE0038,2023-03-23T16:00:00Z,10.133,6.223,-14.669,406.49,49.975,0.899,10.4,False,False
RDG0000408,NODE0016,2023-04-18T15:00:00Z,971.893,1333.545,313.967,437.57,49.56,0.839,-1.5,False,False
RDG0000409,NODE0007,2023-03-27T21:00:00Z,961.343,624.167,-138.942,67.91,50.306,0.86,0.6,False,False
RDG0000410,NODE0023,2023-04-02T23:00:00Z,121.237,19.097,-220.487,222.6,50.197,0.797,0.3,False,False
RDG0000411,NODE0021,2023-11-16T18:00:00Z,250.132,755.281,-580.668,11.12,50.031,0.862,35.1,True,False
RDG0000412,NODE0024,2023-11-06T23:00:00Z,1.164,1031.624,-611.712,10.31,50.12,0.841,24.1,False,False
RDG0000413,NODE0047,2023-02-13T05:00:00Z,464.621,380.396,191.13,110.53,50.266,0.789,5.6,False,False
RDG0000414,NODE0042,2023-08-08T20:00:00Z,25.694,121.696,10.184,35.21,49.679,0.758,-4.1,True,False
RDG0000415,NODE0007,2023-01-22T17:00:00Z,1125.237,1648.012,-171.263,402.07,50.09,0.762,2.1,True,False
RDG0000416,NODE0001,2023-05-23T11:00:00Z,326.104,461.695,-87.688,397.44,49.561,0.89,41.6,False,False
RDG0000417,NODE0024,2023-02-09T19:00:00Z,1331.748,429.797,1266.016,60.33,49.578,0.804,18.6,True,False
RDG0000418,NODE0047,2023-06-07T16:00:00Z,375.246,133.721,3.86,379.9,50.448,0.89,20.7,False,False
RDG0000419,NODE0050,2023-09-02T08:00:00Z,590.046,614.591,216.441,30.39,50.05,0.876,26.2,True,False
RDG0000420,NODE0039,2023-10-30T10:00:00Z,1662.132,1606.874,682.712,72.56,49.912,0.908,35.4,False,False
RDG0000421,NODE0039,2023-06-14T07:00:00Z,1002.679,380.899,-360.664,71.63,49.86,0.863,42.8,True,True
RDG0000422,NODE0047,2023-01-24T15:00:00Z,693.771,420.489,328.442,72.51,49.507,0.996,1.8,False,False
RDG0000423,NODE0002,2023-07-08T09:00:00Z,67.279,37.425,25.506,11.16,49.538,0.839,-2.4,True,False
RDG0000424,NODE0038,2023-06-20T13:00:00Z,5.965,20.764,3.612,32.34,50.234,0.931,33.6,False,False
RDG0000425,NODE0032,2023-03-07T02:00:00Z,100.832,50.887,-22.964,11.17,50.28,0.98,8.4,False,False
RDG0000426,NODE0027,2023-03-24T06:00:00Z,1407.315,366.829,351.118,11.23,50.134,0.908,-7.0,False,False
RDG0000427,NODE0003,2023-08-06T23:00:00Z,242.266,67.117,16.838,10.39,50.174,0.999,43.4,False,False
RDG0000428,NODE0037,2023-12-11T13:00:00Z,158.807,761.459,-1227.482,61.35,49.583,0.893,-7.3,False,False
RDG0000429,NODE0017,2023-02-28T01:00:00Z,608.71,663.642,-457.217,115.76,50.059,0.872,25.9,False,False
RDG0000430,NODE0036,2023-12-24T21:00:00Z,306.847,89.276,-661.088,212.23,49.59,0.918,13.3,False,False
RDG0000431,NODE0013,2023-08-07T22:00:00Z,593.823,1129.664,-732.8,61.63,50.116,0.998,14.3,False,False
RDG0000432,NODE0029,2023-01-31T15:00:00Z,13.216,3.339,3.415,372.48,50.353,0.778,-7.0,False,False
RDG0000433,NODE0010,2023-07-16T09:00:00Z,6.397,323.17,-45.436,10.89,49.832,0.935,1.7,True,False
RDG0000434,NODE0034,2023-06-26T13:00:00Z,622.778,707.028,-503.286,415.61,49.518,0.896,26.5,False,True
RDG0000435,NODE0017,2023-04-27T06:00:00Z,91.812,306.543,-972.063,104.97,50.155,0.752,11.4,False,False
RDG0000436,NODE0043,2023-09-03T21:00:00Z,80.551,1.778,-0.292,33.99,50.48,0.877,29.0,False,False
RDG0000437,NODE0032,2023-12-29T21:00:00Z,14.911,33.689,-148.863,404.86,49.521,0.812,19.1,False,False
RDG0000438,NODE0032,2023-09-26T13:00:00Z,126.1,3.112,10.178,64.09,49.736,0.995,17.6,False,True
RDG0000439,NODE0041,2023-06-25T21:00:00Z,592.053,599.953,43.001,199.3,50.449,0.806,8.8,False,False
RDG0000440,NODE0043,2023-04-04T16:00:00Z,8.182,35.622,-81.346,409.0,50.187,0.854,21.5,False,False
RDG0000441,NODE0020,2023-08-13T19:00:00Z,679.593,199.371,-307.598,406.48,50.3,0.966,7.0,True,False
RDG0000442,NODE0009,2023-10-21T14:00:00Z,1068.271,1046.911,912.537,35.86,49.817,0.889,42.2,False,False
RDG0000443,NODE0012,2023-08-05T19:00:00Z,1508.37,261.461,1455.397,106.01,50.461,0.826,31.0,True,False
RDG0000444,NODE0010,2023-05-09T07:00:00Z,49.734,86.055,-305.414,67.48,50.106,0.903,22.8,True,False
